Categoria,SubCategoria,Modelo,Cor,Tamanho,Preço Custo Unit,Data Pedido,Pais,Estado,UF,Cidade,Região,Pedidos Qtd,Total Venda,ID_VENDA
Acessórios,Pneus e Tubos,LL Road Tire,,,"8,04",01/09/2019,Brasil,Bahia,BA,Ribeira do Pombal,Nordeste,1,"21,49",3387
Bicicletas,Bicicletas de montanha,Mountain-400-W,Prata,38,"419,78",01/06/2020,Brasil,Maranhão,MA,São Raimundo das Mangabeiras,Nordeste,1,"769,49",3388
Acessórios,Pneus e Tubos,LL Road Tire,,,"8,04",01/09/2019,Brasil,Goiás,GO,Itapirapuã,Centro-Oeste,1,"21,49",3389
Acessórios,Pneus e Tubos,ML Mountain Tire,,,"11,22",01/09/2019,Brasil,São Paulo,SP,Elisiário,Sudeste,1,"29,99",3390
Acessórios,Pneus e Tubos,ML Mountain Tire,,,"11,22",01/09/2019,Brasil,Piauí,PI,Marcolândia,Norte,1,"29,99",3391
Acessórios,Pneus e Tubos,ML Mountain Tire,,,"11,22",01/09/2019,Brasil,Pernambuco,PE,Goiana,Nordeste,1,"29,99",3392
Bicicletas,Bicicletas de montanha,Mountain-400-W,Prata,40,"419,78",01/06/2020,Brasil,Santa Catarina,SC,Dionísio Cerqueira,Sul,1,"769,49",3393
Bicicletas,Bicicletas de estrada,Road-550-W,Amarela,48,"713,08",01/06/2020,Brasil,Rio Grande do Sul,RS,Vista Gaúcha,Sul,1,"1120,49",3394
Acessórios,Pneus e Tubos,ML Mountain Tire,,,"11,22",01/09/2019,Brasil,Paraná,PR,Altamira do Paraná,Sul,1,"29,99",3395
Bicicletas,Bikes em turnê,Touring-1000,Azul,60,"1481,94",01/06/2020,Brasil,Goiás,GO,Brazabrantes,Centro-Oeste,1,"2384,07",3396
Bicicletas,Bikes em turnê,Touring-3000,Azul,62,"461,44",01/06/2020,Brasil,Pará,PA,Vitória do Xingu,Norte,1,"742,35",3397
Roupas,Cápsulas,Cycling Cap,Multi,,"6,92",01/06/2020,Brasil,Maranhão,MA,Bequimão,Nordeste,1,"8,99",3398
Roupas,Camisolas,Short-Sleeve Classic Jersey,Amarela,Grande,"41,57",01/06/2020,Brasil,Minas Gerais,MG,Fortaleza de Minas,Sudeste,1,"53,99",3399
Roupas,Calção,Women's Mountain Shorts,Preto,Médio,"26,18",01/06/2020,Brasil,São Paulo,SP,Pitangueiras,Sudeste,1,"69,99",3400
Acessórios,Pneus e Tubos,ML Road Tire,,,"9,35",01/09/2019,Brasil,Paraíba,PB,Caldas Brandão,Nordeste,1,"24,99",3401
Acessórios,Garrafas e Gaiolas,Water Bottle,,,"1,87",01/07/2020,Brasil,Paraná,PR,Guaraqueçaba,Sul,2,"9,98",3402
Acessórios,Pneus e Tubos,Road Tire Tube,,,"1,49",01/07/2020,Brasil,Goiás,GO,Aragoiânia,Centro-Oeste,2,"7,98",3403
Acessórios,Pneus e Tubos,ML Road Tire,,,"9,35",01/09/2019,Brasil,Rio de Janeiro,RJ,Aperibé,Sudeste,1,"24,99",3404
Acessórios,Capacetes,Sport-100,Preto,,"13,09",01/07/2020,Brasil,Bahia,BA,Ipirá,Nordeste,1,"34,99",3405
Acessórios,Pneus e Tubos,ML Road Tire,,,"9,35",01/09/2019,Brasil,Pernambuco,PE,Santa Cruz do Capibaribe,Nordeste,1,"24,99",3406
Acessórios,Pneus e Tubos,ML Road Tire,,,"9,35",01/09/2019,Brasil,Alagoas,AL,Ibateguara,Nordeste,1,"24,99",3407
Acessórios,Pneus e Tubos,Mountain Tire Tube,,,"1,87",01/09/2019,Brasil,Minas Gerais,MG,Munhoz,Sudeste,1,"4,99",3408
Acessórios,Capacetes,Sport-100,Vermelho,,"13,09",01/07/2020,Brasil,Paraná,PR,Francisco Beltrão,Sul,1,"34,99",3409
Acessórios,Pneus e Tubos,LL Road Tire,,,"8,04",01/07/2020,Brasil,Paraíba,PB,Caldas Brandão,Nordeste,1,"21,49",3410
Acessórios,Pneus e Tubos,Mountain Tire Tube,,,"1,87",01/09/2019,Brasil,Bahia,BA,Santa Cruz Cabrália,Nordeste,1,"4,99",3411
Acessórios,Pneus e Tubos,ML Mountain Tire,,,"11,22",01/07/2020,Brasil,São Paulo,SP,Magda,Sudeste,1,"29,99",3412
Acessórios,Pneus e Tubos,ML Road Tire,,,"9,35",01/07/2020,Brasil,Rio Grande do Norte,RN,Currais Novos,Nordeste,1,"24,99",3413
Acessórios,Pneus e Tubos,Patch kit,,,"0,86",01/07/2020,Brasil,Rio Grande do Norte,RN,Itaú,Nordeste,1,"2,29",3414
Acessórios,Pneus e Tubos,Mountain Tire Tube,,,"1,87",01/09/2019,Brasil,Bahia,BA,Uibaí,Nordeste,1,"4,99",3415
Acessórios,Pneus e Tubos,Patch kit,,,"0,86",01/09/2019,Brasil,Rio de Janeiro,RJ,Areal,Sudeste,1,"2,29",3416
Acessórios,Pneus e Tubos,Patch kit,,,"0,86",01/09/2019,Brasil,Paraíba,PB,Itabaiana,Nordeste,1,"2,29",3417
Acessórios,Pneus e Tubos,Patch kit,,,"0,86",01/09/2019,Brasil,São Paulo,SP,Rinópolis,Sudeste,1,"2,29",3418
Roupas,Cápsulas,Cycling Cap,Multi,,"6,92",01/07/2020,Brasil,Pernambuco,PE,Tacaratu,Nordeste,1,"8,99",3419
Acessórios,Pneus e Tubos,Patch kit,,,"0,86",01/09/2019,Brasil,Sergipe,SE,Gararu,Nordeste,1,"2,29",3420
Roupas,Luvas,Half-Finger Gloves,Preto,Grande,"9,16",01/07/2020,Brasil,Goiás,GO,Serranópolis,Centro-Oeste,1,"24,49",3421
Bicicletas,Bicicletas de montanha,Mountain-100,Preto,44,"1898,09",01/07/2017,Brasil,Bahia,BA,Abaré,Nordeste,1,"3374,99",3422
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,48,"2171,29",01/07/2017,Brasil,Mato Grosso,MT,Porto Esperidião,Centro-Oeste,1,"3578,27",3423
Acessórios,Pneus e Tubos,Patch kit,,,"0,86",01/09/2019,Brasil,Rio Grande do Sul,RS,São Vicente do Sul,Sul,1,"2,29",3424
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,62,"2171,29",01/07/2017,Brasil,Minas Gerais,MG,Muriaé,Sudeste,1,"3578,27",3425
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,52,"2171,29",01/11/2017,Brasil,Espírito Santo,ES,Rio Bananal,Sudeste,1,"3578,27",3426
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,62,"2171,29",01/11/2017,Brasil,Rio Grande do Sul,RS,Santa Bárbara do Sul,Sul,1,"3578,27",3427
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,44,"2171,29",01/12/2017,Brasil,Maranhão,MA,Cedral,Nordeste,1,"3578,27",3428
Acessórios,Pneus e Tubos,Road Tire Tube,,,"1,49",01/09/2019,Brasil,Mato Grosso,MT,Indiavaí,Centro-Oeste,1,"3,99",3429
Acessórios,Pneus e Tubos,Road Tire Tube,,,"1,49",01/09/2019,Brasil,Rio de Janeiro,RJ,Japeri,Sudeste,1,"3,99",3430
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,56,"2171,29",01/12/2017,Brasil,Mato Grosso,MT,São José dos Quatro Marcos,Centro-Oeste,1,"3578,27",3431
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,56,"2171,29",01/01/2018,Brasil,Alagoas,AL,Boca da Mata,Nordeste,2,"7156,54",3432
Bicicletas,Bicicletas de montanha,Mountain-100,Prata,38,"1912,15",01/01/2018,Brasil,Paraná,PR,Cruzmaltina,Sul,1,"3399,99",3433
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,52,"2171,29",01/02/2018,Brasil,Minas Gerais,MG,José Gonçalves de Minas,Sudeste,1,"3578,27",3434
Bicicletas,Bicicletas de montanha,Mountain-100,Prata,44,"1912,15",01/03/2018,Brasil,Mato Grosso do Sul,MS,Itaquiraí,Centro-Oeste,1,"3399,99",3435
Acessórios,Pneus e Tubos,Road Tire Tube,,,"1,49",01/09/2019,Brasil,Bahia,BA,Heliópolis,Nordeste,1,"3,99",3436
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,56,"2171,29",01/03/2018,Brasil,São Paulo,SP,Iporanga,Sudeste,1,"3578,27",3437
Bicicletas,Bicicletas de montanha,Mountain-100,Preto,42,"1898,09",01/05/2018,Brasil,Bahia,BA,Paulo Afonso,Nordeste,1,"3374,99",3438
Acessórios,Pneus e Tubos,Road Tire Tube,,,"1,49",01/09/2019,Brasil,Minas Gerais,MG,Patos de Minas,Sudeste,1,"3,99",3439
Acessórios,Pneus e Tubos,Road Tire Tube,,,"1,49",01/09/2019,Brasil,Piauí,PI,Curralinhos,Norte,1,"3,99",3440
Bicicletas,Bicicletas de montanha,Mountain-100,Preto,44,"1898,09",01/05/2018,Brasil,Mato Grosso do Sul,MS,Fátima do Sul,Centro-Oeste,1,"3374,99",3441
Acessórios,Pneus e Tubos,Touring Tire,,,"10,84",01/09/2019,Brasil,Minas Gerais,MG,Formoso,Sudeste,1,"28,99",3442
Bicicletas,Bicicletas de montanha,Mountain-100,Prata,44,"1912,15",01/05/2018,Brasil,Roraima,RR,São Luiz,Norte,1,"3399,99",3443
Acessórios,Pneus e Tubos,Touring Tire,,,"10,84",01/09/2019,Brasil,Bahia,BA,Macaúbas,Nordeste,1,"28,99",3444
Bicicletas,Bicicletas de estrada,Road-150,Vermelho,48,"2171,29",01/05/2018,Brasil,Rio Grande do Sul,RS,Boa Vista do Buricá,Sul,1,"3578,27",3445
Acessórios,Pneus e Tubos,Touring Tire,,,"10,84",01/09/2019,Brasil,Paraíba,PB,Sossêgo,Nordeste,1,"28,99",3446
Acessórios,Pneus e Tubos,Touring Tire,,,"10,84",01/09/2019,Brasil,São Paulo,SP,Campo Limpo Paulista,Sudeste,1,"28,99",3447
Acessórios,Pneus e Tubos,Touring Tire,,,"10,84",01/09/2019,Brasil,Goiás,GO,Nova Roma,Centro-Oeste,1,"28,99",3448
Acessórios,Pneus e Tubos,Touring Tire Tube,,,"1,87",01/09/2019,Brasil,São Paulo,SP,Guzolândia,Sudeste,1,"4,99",3449
Bicicletas,Bicicletas de montanha,Mountain-200,Prata,42,"1265,62",01/07/2018,Brasil,Minas Gerais,MG,Teófilo Otoni,Sudeste,1,"2071,42",3450
Bicicletas,Bicicletas de estrada,Road-250,Vermelho,44,"1518,79",01/07/2018,Brasil,Paraíba,PB,São José do Sabugi,Nordeste,1,"2443,35",3451
Acessórios,Pneus e Tubos,Touring Tire Tube,,,"1,87",01/09/2019,Brasil,Minas Gerais,MG,São Félix de Minas,Sudeste,1,"4,99",3452
Acessórios,Pneus e Tubos,Touring Tire Tube,,,"1,87",01/09/2019,Brasil,São Paulo,SP,Mococa,Sudeste,1,"4,99",3453
Bicicletas,Bicicletas de estrada,Road-250,Vermelho,58,"1554,95",01/07/2018,Brasil,Alagoas,AL,Estrela de Alagoas,Nordeste,1,"2181,56",3454
Bicicletas,Bicicletas de estrada,Road-550-W,Amarela,42,"713,08",01/07/2018,Brasil,São Paulo,SP,Carapicuíba,Sudeste,1,"1000,44",3455
Acessórios,Pneus e Tubos,Touring Tire Tube,,,"1,87",01/09/2019,Brasil,Minas Gerais,MG,Vazante,Sudeste,1,"4,99",3456
Bicicletas,Bicicletas de estrada,Road-250,Preto,44,"1554,95",01/08/2018,Brasil,Maranhão,MA,Tasso Fragoso,Nordeste,1,"2181,56",3457
Bicicletas,Bicicletas de estrada,Road-650,Vermelho,62,"486,71",01/08/2018,Brasil,Pará,PA,Ourilândia do Norte,Norte,1,"782,99",3458
Bicicletas,Bicicletas de montanha,Mountain-200,Prata,38,"1265,62",01/09/2018,Brasil,Tocantins,TO,Santa Fé do Araguaia,Norte,1,"2071,42",3459
Acessórios,Pneus e Tubos,Touring Tire Tube,,,"1,87",01/09/2019,Brasil,Tocantins,TO,Pium,Norte,1,"4,99",3460
Acessórios,Pneus e Tubos,Touring Tire Tube,,,"1,87",01/09/2019,Brasil,Rio Grande do Norte,RN,Bom Jesus,Nordeste,1,"4,99",3461
Acessórios,Pneus e Tubos,Touring Tire Tube,,,"1,87",01/09/2019,Brasil,Paraná,PR,Faxinal,Sul,1,"4,99",3462
Bicicletas,Bicicletas de montanha,Mountain-200,Prata,38,"1265,62",01/10/2018,Brasil,Pernambuco,PE,Timbaúba,Nordeste,1,"2071,42",3463
Bicicletas,Bicicletas de montanha,Mountain-200,Preto,38,"1251,98",01/09/2019,Brasil,Minas Gerais,MG,Santa Maria do Suaçuí,Sudeste,1,"2294,99",3464
Bicicletas,Bicicletas de montanha,Mountain-200,Prata,46,"1265,62",01/10/2018,Brasil,Minas Gerais,MG,Piedade do Rio Grande,Sudeste,1,"2071,42",3465
Bicicletas,Bicicletas de estrada,Road-550-W,Amarela,40,"713,08",01/10/2018,Brasil,Pernambuco,PE,Afrânio,Nordeste,1,"1000,44",3466
Bicicletas,Bicicletas de estrada,Road-250,Vermelho,58,"1554,95",01/11/2018,Brasil,Espírito Santo,ES,Itapemirim,Sudeste,1,"2181,56",3467
Bicicletas,Bicicletas de estrada,Road-250,Vermelho,48,"1518,79",01/12/2018,Brasil,Paraná,PR,Pinhão,Sul,1,"2443,35",3468
Bicicletas,Bicicletas de estrada,Road-550-W,Amarela,48,"713,08",01/12/2018,Brasil,Maranhão,MA,Gonçalves Dias,Nordeste,1,"1000,44",3469
Bicicletas,Bicicletas de montanha,Mountain-200,Preto,38,"1251,98",01/01/2019,Brasil,Tocantins,TO,Palmeirante,Norte,1,"2049,1",3470
Bicicletas,Bicicletas de montanha,Mountain-200,Preto,42,"1251,98",01/01/2019,Brasil,Rio Grande do Sul,RS,Teutônia,Sul,1,"2049,1",3471
Bicicletas,Bicicletas de estrada,Road-250,Preto,52,"1554,95",01/01/2019,Brasil,Paraná,PR,Porecatu,Sul,1,"2181,56",3472
Bicicletas,Bicicletas de montanha,Mountain-200,Preto,42,"1251,98",01/09/2019,Brasil,Minas Gerais,MG,Conceição do Mato Dentro,Sudeste,1,"2294,99",3473
Bicicletas,Bicicletas de estrada,Road-250,Preto,48,"1554,95",01/02/2019,Brasil,Piauí,PI,São Braz do Piauí,Norte,1,"2181,56",3474
Bicicletas,Bicicletas de montanha,Mountain-200,Preto,42,"1251,98",01/09/2019,Brasil,Minas Gerais,MG,Santo Antônio do Rio Abaixo,Sudeste,1,"2294,99",3475
Bicicletas,Bicicletas de montanha,Mountain-200,Preto,42,"1251,98",01/09/2019,Brasil,São Paulo,SP,Bauru,Sudeste,1,"2294,99",3476
Bicicletas,Bicicletas de montanha,Mountain-200,Preto,42,"1251,98",01/09/2019,Brasil,Rio Grande do Sul,RS,Travesseiro,Sul,1,"2294,99",3477
Bicicletas,Bicicletas de montanha,Mountain-200,Preto,42,"1251,98",01/09/2019,Brasil,São Paulo,SP,Piratininga,Sudeste,1,"2294,99",3478
Bicicletas,Bicicletas de montanha,Mountain-200,Preto,38,"1251,98",01/03/2019,Brasil,Pernambuco,PE,Alagoinha,Nordeste,2,"4098,2",3479
Bicicletas,Bicicletas de montanha,Mountain-200,Preto,42,"1251,98",01/04/2019,Brasil,Rio Grande do Sul,RS,Vista Alegre do Prata,Sul,1,"2049,1",3480
Bicicletas,Bicicletas de montanha,Mountain-200,Preto,46,"1251,98",01/09/2019,Brasil,Goiás,GO,Edealina,Centro-Oeste,1,"2294,99",3481
Bicicletas,Bicicletas de montanha,Mountain-200,Prata,38,"1265,62",01/04/2019,Brasil,Rio Grande do Sul,RS,Vitória das Missões,Sul,1,"2071,42",3482
Bicicletas,Bicicletas de montanha,Mountain-200,Prata,46,"1265,62",01/04/2019,Brasil,Mato Grosso,MT,Itaúba,Centro-Oeste,1,"2071,42",3483
Bicicletas,Bicicletas de montanha,Mountain-200,Preto,46,"1251,98",01/09/2019,Brasil,Pernambuco,PE,Frei Miguelinho,Nordeste,1,"2294,99",3484
Bicicletas,Bicicletas de montanha,Mountain-200,Prata,38,"1265,62",01/09/2019,Brasil,Pará,PA,Anajás,Norte,1,"2319,99",3485
Bicicletas,Bicicletas de estrada,Road-650,Vermelho,44,"486,71",01/04/2019,Brasil,Ceará,CE,Cedro,Nordeste,1,"782,99",3486
Bicicletas,Bicicletas de montanha,Mountain-200,Preto,46,"1251,98",01/05/2019,Brasil,Alagoas,AL,Monteirópolis,Nordeste,1,"2049,1",3487
Bicicletas,Bicicletas de montanha,Mountain-200,Prata,38,"1265,62",01/09/2019,Brasil,Rio Grande do Norte,RN,Carnaúba dos Dantas,Nordeste,1,"2319,99",3488
Bicicletas,Bicicletas de montanha,Mountain-200,Prata,42,"1265,62",01/05/2019,Brasil,Minas Gerais,MG,Ponto dos Volantes,Sudeste,1,"2071,42",3489
Bicicletas,Bicicletas de estrada,Road-650,Preto,58,"486,71",01/05/2019,Brasil,Rio Grande do Sul,RS,Mata,Sul,1,"782,99",3490
Bicicletas,Bicicletas de montanha,Mountain-200,Prata,38,"1265,62",01/09/2019,Brasil,Paraíba,PB,São José de Espinharas,Nordeste,1,"2319,99",3491
Bicicletas,Bicicletas de montanha,Mountain-200,Prata,38,"1265,62",01/09/2019,Brasil,Rio Grande do Sul,RS,Canguçu,Sul,1,"2319,99",3492
Bicicletas,Bicicletas de estrada,Road-650,Vermelho,58,"486,71",01/05/2019,Brasil,Paraná,PR,Guaraci,Sul,1,"782,99",3493
Componentes,Quadros de turismo,HL Touring Frame,Amarela,54,"601,74",01/07/2019,Brasil,São Paulo,SP,Lucianópolis,Sudeste,3,"1807,04",3494
Bicicletas,Bikes em turnê,Touring-2000,Azul,60,"755,15",01/07/2019,Brasil,Paraná,PR,Perobal,Sul,2,"1457,82",3495
Bicicletas,Bikes em turnê,Touring-3000,Azul,54,"461,44",01/07/2019,Brasil,Pernambuco,PE,Riacho das Almas,Nordeste,2,"567,9",3496
Bicicletas,Bicicletas de montanha,Mountain-200,Prata,42,"1265,62",01/09/2019,Brasil,Minas Gerais,MG,Lagoa Grande,Sudeste,1,"2319,99",3497
Componentes,Pedivelas,HL Crankset,Preto,,"179,82",01/07/2019,Brasil,Minas Gerais,MG,Divinésia,Sudeste,2,"485,99",3498
Componentes,Quadros de turismo,HL Touring Frame,Azul,54,"601,74",01/07/2019,Brasil,Paraíba,PB,Mãe d'Água,Nordeste,2,"1204,69",3499
Acessórios,Pára-lamas,Fender Set - Mountain,,,"8,22",01/07/2019,Brasil,Bahia,BA,Iaçu,Nordeste,1,"21,98",3500
Acessórios,Capacetes,Sport-100,Vermelho,,"13,09",01/07/2019,Brasil,São Paulo,SP,São José do Rio Pardo,Sudeste,1,"34,99",3501
Bicicletas,Bicicletas de montanha,Mountain-200,Prata,42,"1265,62",01/09/2019,Brasil,Santa Catarina,SC,Rio das Antas,Sul,1,"2319,99",3502
Bicicletas,Bicicletas de montanha,Mountain-200,Prata,42,"1265,62",01/09/2019,Brasil,Pará,PA,Cametá,Norte,1,"2319,99",3503
Bicicletas,Bicicletas de montanha,Mountain-200,Prata,46,"1265,62",01/09/2019,Brasil,Minas Gerais,MG,Jacuí,Sudeste,1,"2319,99",3504
Bicicletas,Bicicletas de montanha,Mountain-200,Prata,46,"1265,62",01/07/2019,Brasil,Santa Catarina,SC,Rio Negrinho,Sul,1,"2319,99",3505
Bicicletas,Bicicletas de montanha,Mountain-200,Prata,46,"1265,62",01/09/2019,Brasil,Ceará,CE,Jaguaruana,Nordeste,1,"2319,99",3506
Bicicletas,Bicicletas de estrada,Road-250,Preto,52,"1554,95",01/07/2019,Brasil,Piauí,PI,Jardim do Mulato,Norte,1,"2443,35",3507
Bicicletas,Bicicletas de montanha,Mountain-400-W,Prata,38,"419,78",01/09/2019,Brasil,Minas Gerais,MG,Materlândia,Sudeste,1,"769,49",3508
Bicicletas,Bicicletas de montanha,Mountain-400-W,Prata,40,"419,78",01/09/2019,Brasil,Mato Grosso do Sul,MS,Alcinópolis,Centro-Oeste,1,"769,49",3509
Bicicletas,Bikes em turnê,Touring-1000,Azul,46,"1481,94",01/07/2019,Brasil,Ceará,CE,Porteiras,Nordeste,1,"1430,44",3510
Bicicletas,Bicicletas de montanha,Mountain-400-W,Prata,42,"419,78",01/09/2019,Brasil,Rio Grande do Sul,RS,Centenário,Sul,1,"769,49",3511
Bicicletas,Bikes em turnê,Touring-1000,Amarela,46,"1481,94",01/07/2019,Brasil,Paraná,PR,Farol,Sul,1,"762,9",3512
Bicicletas,Bicicletas de montanha,Mountain-400-W,Prata,46,"419,78",01/09/2019,Brasil,Minas Gerais,MG,Tarumirim,Sudeste,1,"769,49",3513
Bicicletas,Bikes em turnê,Touring-2000,Azul,54,"755,15",01/07/2019,Brasil,Paraná,PR,Campo Bonito,Sul,1,"728,91",3514
Bicicletas,Bikes em turnê,Touring-3000,Azul,50,"461,44",01/07/2019,Brasil,Minas Gerais,MG,Ouro Preto,Sudeste,1,"283,95",3515
Bicicletas,Bikes em turnê,Touring-3000,Amarela,50,"461,44",01/07/2019,Brasil,Maranhão,MA,Balsas,Nordeste,1,"283,95",3516
Bicicletas,Bicicletas de montanha,Mountain-500,Prata,42,"308,22",01/09/2019,Brasil,Minas Gerais,MG,Coimbra,Sudeste,1,"564,99",3517
Roupas,Coletes,Classic Vest,Azul,Médio,"23,75",01/07/2019,Brasil,Paraná,PR,Palmital,Sul,1,"63,5",3518
Componentes,Suportes inferiores,HL Bottom Bracket,,,"53,94",01/07/2019,Brasil,São Paulo,SP,Itapirapuã Paulista,Sudeste,1,"72,89",3519
Componentes,Freios,Front Brakes,Prata,,"47,29",01/07/2019,Brasil,Minas Gerais,MG,Santana do Jacaré,Sudeste,1,"63,9",3520
Bicicletas,Bicicletas de estrada,Road-250,Preto,44,"1554,95",01/09/2019,Brasil,Minas Gerais,MG,Caparaó,Sudeste,1,"2443,35",3521
Bicicletas,Bicicletas de estrada,Road-250,Preto,44,"1554,95",01/09/2019,Brasil,Goiás,GO,Abadiânia,Centro-Oeste,1,"2443,35",3522
Bicicletas,Bicicletas de estrada,Road-250,Preto,44,"1554,95",01/09/2019,Brasil,Minas Gerais,MG,Rio Acima,Sudeste,1,"2443,35",3523
Acessórios,Capacetes,Sport-100,Vermelho,,"13,09",01/08/2019,Brasil,Paraná,PR,Jardim Alegre,Sul,1,"34,99",3524
Acessórios,Pneus e Tubos,Patch kit,,,"0,86",01/08/2019,Brasil,Minas Gerais,MG,Consolação,Sudeste,1,"2,29",3525
Bicicletas,Bicicletas de estrada,Road-250,Preto,48,"1554,95",01/09/2019,Brasil,Rio Grande do Sul,RS,Áurea,Sul,1,"2443,35",3526
Acessórios,Pneus e Tubos,Road Tire Tube,,,"1,49",01/08/2019,Brasil,Pernambuco,PE,Calumbi,Nordeste,1,"3,99",3527
Bicicletas,Bicicletas de estrada,Road-550-W,Amarela,38,"713,08",01/08/2019,Brasil,Rio Grande do Sul,RS,Coxilha,Sul,1,"1120,49",3528
Bicicletas,Bikes em turnê,Touring-2000,Azul,50,"755,15",01/08/2019,Brasil,Rio Grande do Sul,RS,Veranópolis,Sul,1,"1214,85",3529
Acessórios,Garrafas e Gaiolas,Water Bottle,,,"1,87",01/09/2019,Brasil,Rio Grande do Sul,RS,Garruchos,Sul,5,"24,95",3530
Bicicletas,Bicicletas de estrada,Road-250,Preto,52,"1554,95",01/09/2019,Brasil,Mato Grosso do Sul,MS,Maracaju,Centro-Oeste,1,"2443,35",3531
Acessórios,Garrafas e Gaiolas,Road Bottle Cage,,,"3,36",01/09/2019,Brasil,Tocantins,TO,Carmolândia,Norte,3,"26,97",3532
Acessórios,Pneus e Tubos,HL Mountain Tire,,,"13,09",01/09/2019,Brasil,Mato Grosso,MT,Campo Novo do Parecis,Centro-Oeste,2,70,3533
Acessórios,Pneus e Tubos,Mountain Tire Tube,,,"1,87",01/09/2019,Brasil,Rio Grande do Sul,RS,Ibirubá,Sul,2,"9,98",3534
Acessórios,Pneus e Tubos,Patch kit,,,"0,86",01/09/2019,Brasil,Paraíba,PB,Sertãozinho,Nordeste,2,"4,58",3535
Acessórios,Suportes De Bicicleta,All-Purpose Bike Stand,,,"59,47",01/09/2019,Brasil,Paraná,PR,Serranópolis do Iguaçu,Sul,1,159,3536
Bicicletas,Bicicletas de estrada,Road-250,Preto,52,"1554,95",01/09/2019,Brasil,Paraná,PR,Araruna,Sul,1,"2443,35",3537
Acessórios,Garrafas e Gaiolas,Mountain Bottle Cage,,,"3,74",01/09/2019,Brasil,Santa Catarina,SC,Tangará,Sul,1,"9,99",3538
Acessórios,Pára-lamas,Fender Set - Mountain,,,"8,22",01/09/2019,Brasil,São Paulo,SP,Garça,Sudeste,1,"21,98",3539
Acessórios,Capacetes,Sport-100,Preto,,"13,09",01/09/2019,Brasil,São Paulo,SP,Miracatu,Sudeste,1,"34,99",3540
Bicicletas,Bicicletas de estrada,Road-250,Preto,58,"1554,95",01/09/2019,Brasil,Tocantins,TO,Chapada de Areia,Norte,1,"2443,35",3541
Bicicletas,Bicicletas de estrada,Road-250,Preto,58,"1554,95",01/09/2019,Brasil,Rio Grande do Sul,RS,Encruzilhada do Sul,Sul,1,"2443,35",3542
Acessórios,Capacetes,Sport-100,Vermelho,,"13,09",01/09/2019,Brasil,Maranhão,MA,São Domingos do Maranhão,Nordeste,1,"34,99",3543
Bicicletas,Bicicletas de estrada,Road-250,Preto,58,"1554,95",01/09/2019,Brasil,Rio Grande do Sul,RS,Barra do Rio Azul,Sul,1,"2443,35",3544
Acessórios,Pacotes de hidratação,Hydration Pack,Prata,70,"20,57",01/09/2019,Brasil,Paraná,PR,Farol,Sul,1,"54,99",3545
Acessórios,Pneus e Tubos,LL Mountain Tire,,,"9,35",01/09/2019,Brasil,Paraná,PR,Jesuítas,Sul,1,"24,99",3546
Acessórios,Pneus e Tubos,LL Road Tire,,,"8,04",01/09/2019,Brasil,São Paulo,SP,Lorena,Sudeste,1,"21,49",3547
Bicicletas,Bicicletas de estrada,Road-250,Preto,58,"1554,95",01/09/2019,Brasil,Ceará,CE,Barreira,Nordeste,1,"2443,35",3548
Bicicletas,Bicicletas de montanha,Mountain-200,Preto,46,"1251,98",01/09/2019,Brasil,Santa Catarina,SC,Princesa,Sul,1,"2294,99",3549
Bicicletas,Bicicletas de estrada,Road-250,Preto,44,"1554,95",01/09/2019,Brasil,Paraná,PR,Piraquara,Sul,1,"2443,35",3550
Bicicletas,Bicicletas de estrada,Road-350-W,Amarela,40,"1082,51",01/09/2019,Brasil,Minas Gerais,MG,Araújos,Sudeste,1,"1700,99",3551
Bicicletas,Bicicletas de estrada,Road-350-W,Amarela,40,"1082,51",01/09/2019,Brasil,São Paulo,SP,Dourado,Sudeste,1,"1700,99",3552
Bicicletas,Bicicletas de estrada,Road-350-W,Amarela,40,"1082,51",01/09/2019,Brasil,Minas Gerais,MG,Icaraí de Minas,Sudeste,1,"1700,99",3553
Bicicletas,Bicicletas de estrada,Road-350-W,Amarela,42,"1082,51",01/09/2019,Brasil,São Paulo,SP,Pratânia,Sudeste,1,"1700,99",3554
Bicicletas,Bicicletas de estrada,Road-250,Preto,52,"1554,95",01/09/2019,Brasil,Santa Catarina,SC,Sombrio,Sul,1,"2443,35",3555
Bicicletas,Bicicletas de estrada,Road-350-W,Amarela,42,"1082,51",01/09/2019,Brasil,Goiás,GO,Palminópolis,Centro-Oeste,1,"1700,99",3556
Bicicletas,Bicicletas de estrada,Road-350-W,Amarela,44,"1082,51",01/09/2019,Brasil,Alagoas,AL,Poço das Trincheiras,Nordeste,1,"1700,99",3557
Bicicletas,Bicicletas de estrada,Road-350-W,Amarela,44,"1082,51",01/09/2019,Brasil,Minas Gerais,MG,Maripá de Minas,Sudeste,1,"1700,99",3558
